domain	fold	split	sequence_id	raw_length	cleaned_length	stops_removed	stops_replaced	invalid_removed	invalid_replaced
fullCP	Green	train	Ribo_ND_130202	456	455	1	0	0	0
fullCP	Green	train	Ribo_ND_390447	378	377	1	0	0	0
fullCP	Green	train	Ribo_ND_251197	422	421	1	0	0	0
fullCP	Green	train	Ribo_ND_126022	574	573	1	0	0	0
fullCP	Green	train	Ribo_ND_306667	389	388	1	0	0	0
fullCP	Green	train	Ribo_tomREF_NC_000939	374	373	1	0	0	0
fullCP	Green	train	Ribo_ND_285582	644	643	1	0	0	0
fullCP	Green	train	Ribo_ND_391215	520	519	1	0	0	0
fullCP	Green	train	Ribo_ND_288221	635	634	1	0	0	0
fullCP	Green	train	Ribo_ND_084192	425	424	1	0	0	0
fullCP	Green	train	Ribo_ND_084065	437	436	1	0	0	0
fullCP	Green	train	Ribo_ND_166566	364	363	1	0	0	0
fullCP	Green	train	Ribo_ND_082485	558	557	1	0	0	0
fullCP	Green	train	Ribo_ND_024939	463	462	1	0	0	0
fullCP	Green	train	Ribo_ND_030302	415	414	1	0	0	0
fullCP	Green	train	Ribo_ND_025925	427	426	1	0	0	0
fullCP	Green	train	Ribo_ND_046929	423	422	1	0	0	0
fullCP	Green	train	Ribo_ND_250998	423	422	1	0	0	0
fullCP	Green	train	Ribo_ND_248208	473	472	1	0	0	0
fullCP	Green	train	Ribo_ND_029688	452	451	1	0	0	0
fullCP	Green	train	Ribo_ND_391466	463	462	1	0	0	0
fullCP	Green	train	Ribo_ND_162910	531	530	1	0	0	0
fullCP	Green	train	Ribo_ND_203978	334	333	1	0	0	0
fullCP	Green	train	Ribo_ND_381618	436	435	1	0	0	0
fullCP	Green	train	Ribo_ND_287427	501	500	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010001942.1	564	563	1	0	0	0
fullCP	Green	train	Ribo_ND_163272	410	409	1	0	0	0
fullCP	Green	train	Ribo_ND_190317	555	554	1	0	0	0
fullCP	Green	train	Ribo_ND_037412	599	598	1	0	0	0
fullCP	Green	train	Ribo_ND_343517	437	436	1	0	0	0
fullCP	Green	train	Ribo_ND_251156	413	412	1	0	0	0
fullCP	Green	train	Ribo_ND_114875	456	455	1	0	0	0
fullCP	Green	train	Ribo_ND_124838	396	395	1	0	0	0
fullCP	Green	train	Ribo_ND_029080	392	391	1	0	0	0
fullCP	Green	train	Ribo_ND_205493	456	455	1	0	0	0
fullCP	Green	train	Ribo_ND_299879	492	491	1	0	0	0
fullCP	Green	train	Ribo_ND_043347	409	408	1	0	0	0
fullCP	Green	train	Ribo_ND_087424	502	501	1	0	0	0
fullCP	Green	train	Ribo_ND_180487	438	437	1	0	0	0
fullCP	Green	train	Ribo_ND_046317	608	607	1	0	0	0
fullCP	Green	train	Ribo_ND_388266	534	533	1	0	0	0
fullCP	Green	train	Ribo_ND_028954	612	611	1	0	0	0
fullCP	Green	train	Ribo_ND_246785	464	463	1	0	0	0
fullCP	Green	train	Ribo_ND_132327	324	323	1	0	0	0
fullCP	Green	train	Ribo_ND_043361	430	429	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010002610.1	415	414	1	0	0	0
fullCP	Green	train	Ribo_ND_106166	434	433	1	0	0	0
fullCP	Green	train	Ribo_ND_190494	408	407	1	0	0	0
fullCP	Green	train	Ribo_ND_128914	482	481	1	0	0	0
fullCP	Green	train	Ribo_ND_207626	587	586	1	0	0	0
fullCP	Green	train	Ribo_ND_093435	459	458	1	0	0	0
fullCP	Green	train	Ribo_ND_106677	415	414	1	0	0	0
fullCP	Green	train	Ribo_ND_287421	342	341	1	0	0	0
fullCP	Green	train	Ribo_ND_195610	419	418	1	0	0	0
fullCP	Green	train	Ribo_ND_107386	403	402	1	0	0	0
fullCP	Green	train	Ribo_ND_025305	383	382	1	0	0	0
fullCP	Green	train	Ribo_ND_166631	532	531	1	0	0	0
fullCP	Green	train	Ribo_ND_228726	464	463	1	0	0	0
fullCP	Green	train	Ribo_ND_028680	446	445	1	0	0	0
fullCP	Green	train	Ribo_ND_096464	445	444	1	0	0	0
fullCP	Green	train	Ribo_ND_066931	501	500	1	0	0	0
fullCP	Green	train	Ribo_ND_043246	434	433	1	0	0	0
fullCP	Green	train	Ribo_ND_099728	431	430	1	0	0	0
fullCP	Green	train	Ribo_ND_030312	412	411	1	0	0	0
fullCP	Green	train	Ribo_ND_385553	429	428	1	0	0	0
fullCP	Green	train	Ribo_ND_125159	413	412	1	0	0	0
fullCP	Green	train	Ribo_ND_019348	432	431	1	0	0	0
fullCP	Green	train	Ribo_ND_025533	410	409	1	0	0	0
fullCP	Green	train	Ribo_ND_078080	460	459	1	0	0	0
fullCP	Green	train	Ribo_ND_107474	426	425	1	0	0	0
fullCP	Green	train	Ribo_ND_122116	465	464	1	0	0	0
fullCP	Green	train	Ribo_ND_086105	427	426	1	0	0	0
fullCP	Green	train	Ribo_ND_043223	381	380	1	0	0	0
fullCP	Green	train	Ribo_ND_097599	425	424	1	0	0	0
fullCP	Green	train	Ribo_ND_020627	340	339	1	0	0	0
fullCP	Green	train	Ribo_ND_306697	379	378	1	0	0	0
fullCP	Green	train	Ribo_ND_232461	430	429	1	0	0	0
fullCP	Green	train	Ribo_ND_166662	407	406	1	0	0	0
fullCP	Green	train	Ribo_ND_042915	423	422	1	0	0	0
fullCP	Green	train	Ribo_ND_327870	370	369	1	0	0	0
fullCP	Green	train	Ribo_ND_095900	471	470	1	0	0	0
fullCP	Green	train	Ribo_NC_032826	417	416	1	0	0	0
fullCP	Green	train	Ribo_ND_176115	521	520	1	0	0	0
fullCP	Green	train	Ribo_ND_050578	425	424	1	0	0	0
fullCP	Green	train	Ribo_ND_034853	426	425	1	0	0	0
fullCP	Green	train	Ribo_ND_365983	429	428	1	0	0	0
fullCP	Green	train	Ribo_ND_209163	469	468	1	0	0	0
fullCP	Green	train	Ribo_ND_069154	488	487	1	0	0	0
fullCP	Green	train	Ribo_ND_163124	472	471	1	0	0	0
fullCP	Green	train	Ribo_ND_391165	460	459	1	0	0	0
fullCP	Green	train	Ribo_ND_125217	401	400	1	0	0	0
fullCP	Green	train	Ribo_ND_190374	382	381	1	0	0	0
fullCP	Green	train	Ribo_ND_185856	492	491	1	0	0	0
fullCP	Green	train	Ribo_ND_170543	418	417	1	0	0	0
fullCP	Green	train	Ribo_ND_249738	439	438	1	0	0	0
fullCP	Green	train	Ribo_ND_044597	435	434	1	0	0	0
fullCP	Green	train	Ribo_ND_166523	392	391	1	0	0	0
fullCP	Green	train	Ribo_ND_036494	410	409	1	0	0	0
fullCP	Green	train	Ribo_ND_044832	451	450	1	0	0	0
fullCP	Green	train	Ribo_ND_172983	417	416	1	0	0	0
fullCP	Green	train	Ribo_ND_249709	420	419	1	0	0	0
fullCP	Green	train	Ribo_ND_391151	529	528	1	0	0	0
fullCP	Green	train	Ribo_ND_028069	412	411	1	0	0	0
fullCP	Green	train	Ribo_ND_152138	485	484	1	0	0	0
fullCP	Green	train	Ribo_ND_065460	400	399	1	0	0	0
fullCP	Green	train	Ribo_ND_386726	396	395	1	0	0	0
fullCP	Green	train	Ribo_ND_232455	442	441	1	0	0	0
fullCP	Green	train	Ribo_ND_046761	423	422	1	0	0	0
fullCP	Green	train	Ribo_ND_203489	442	441	1	0	0	0
fullCP	Green	train	Ribo_ND_046897	454	453	1	0	0	0
fullCP	Green	train	Ribo_ND_051536	423	422	1	0	0	0
fullCP	Green	train	Ribo_ND_362746	421	420	1	0	0	0
fullCP	Green	train	Ribo_ND_025523	359	358	1	0	0	0
fullCP	Green	train	Ribo_ND_015665	366	365	1	0	0	0
fullCP	Green	train	Ribo_ND_044604	438	437	1	0	0	0
fullCP	Green	train	Ribo_ND_047125	372	371	1	0	0	0
fullCP	Green	train	Ribo_ND_157297	352	351	1	0	0	0
fullCP	Green	train	Ribo_ND_130920	423	422	1	0	0	0
fullCP	Green	train	Ribo_ND_090573	449	448	1	0	0	0
fullCP	Green	train	Ribo_ND_028768	419	418	1	0	0	0
fullCP	Green	train	Ribo_ND_164988	421	420	1	0	0	0
fullCP	Green	train	Ribo_ND_025122	393	392	1	0	0	0
fullCP	Green	train	Ribo_ND_379330	386	385	1	0	0	0
fullCP	Green	train	Ribo_ND_025437	422	421	1	0	0	0
fullCP	Green	train	Ribo_ND_028328	416	415	1	0	0	0
fullCP	Green	train	Ribo_ND_389711	497	496	1	0	0	0
fullCP	Green	train	Ribo_ND_334638	422	421	1	0	0	0
fullCP	Green	train	Ribo_ND_132246	509	508	1	0	0	0
fullCP	Green	train	Ribo_ND_281997	374	373	1	0	0	0
fullCP	Green	train	Ribo_ND_365515	490	489	1	0	0	0
fullCP	Green	train	Ribo_ND_124503	562	561	1	0	0	0
fullCP	Green	train	Ribo_ND_301567	420	419	1	0	0	0
fullCP	Green	train	Ribo_ND_121659	499	498	1	0	0	0
fullCP	Green	train	Ribo_ND_025042	478	477	1	0	0	0
fullCP	Green	train	Ribo_ND_046480	426	425	1	0	0	0
fullCP	Green	train	Ribo_ND_387567	448	447	1	0	0	0
fullCP	Green	train	Ribo_ND_044336	392	391	1	0	0	0
fullCP	Green	train	Ribo_ND_059632	513	512	1	0	0	0
fullCP	Green	train	Ribo_ND_129723	412	411	1	0	0	0
fullCP	Green	train	Ribo_ND_099920	420	419	1	0	0	0
fullCP	Green	train	Ribo_ND_025209	460	459	1	0	0	0
fullCP	Green	train	Ribo_ND_249722	417	416	1	0	0	0
fullCP	Green	train	Ribo_ND_047182	429	428	1	0	0	0
fullCP	Green	train	Ribo_ND_090466	398	397	1	0	0	0
fullCP	Green	train	Ribo_ND_342381	354	353	1	0	0	0
fullCP	Green	train	Ribo_ND_094808	488	487	1	0	0	0
fullCP	Green	train	Ribo_ND_390206	368	367	1	0	0	0
fullCP	Green	train	Ribo_ND_091569	402	401	1	0	0	0
fullCP	Green	train	Ribo_ND_293245	356	355	1	0	0	0
fullCP	Green	train	Ribo_ND_209831	566	565	1	0	0	0
fullCP	Green	train	Ribo_ND_388134	449	448	1	0	0	0
fullCP	Green	train	Ribo_ND_302664	434	433	1	0	0	0
fullCP	Green	train	Ribo_ND_028381	347	346	1	0	0	0
fullCP	Green	train	Ribo_ND_203599	465	464	1	0	0	0
fullCP	Green	train	Ribo_ND_289130	380	379	1	0	0	0
fullCP	Green	train	Ribo_ND_239879	633	632	1	0	0	0
fullCP	Green	train	Ribo_ND_276181	446	445	1	0	0	0
fullCP	Green	train	Ribo_ND_100110	490	489	1	0	0	0
fullCP	Green	train	Ribo_ND_113791	516	515	1	0	0	0
fullCP	Green	train	Ribo_ND_092587	398	397	1	0	0	0
fullCP	Green	train	Ribo_ND_049257	465	464	1	0	0	0
fullCP	Green	train	Ribo_ND_167327	383	382	1	0	0	0
fullCP	Green	train	Ribo_ND_082626	614	613	1	0	0	0
fullCP	Green	train	Ribo_ND_162119	418	417	1	0	0	0
fullCP	Green	train	Ribo_ND_386266	522	521	1	0	0	0
fullCP	Green	train	Ribo_ND_080952	517	516	1	0	0	0
fullCP	Green	train	Ribo_ND_284211	429	428	1	0	0	0
fullCP	Green	train	Ribo_ND_184602	420	419	1	0	0	0
fullCP	Green	train	Ribo_ND_100007	439	438	1	0	0	0
fullCP	Green	train	Ribo_ND_082763	388	387	1	0	0	0
fullCP	Green	train	Ribo_ND_343304	424	423	1	0	0	0
fullCP	Green	train	Ribo_ND_044838	591	590	1	0	0	0
fullCP	Green	train	Ribo_ND_129922	354	353	1	0	0	0
fullCP	Green	train	Ribo_ND_282773	424	423	1	0	0	0
fullCP	Green	train	Ribo_ND_126855	446	445	1	0	0	0
fullCP	Green	train	Ribo_ND_249643	523	522	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010004401.1	428	427	1	0	0	0
fullCP	Green	train	Ribo_ND_249717	425	424	1	0	0	0
fullCP	Green	train	Ribo_ND_279534	357	356	1	0	0	0
fullCP	Green	train	Ribo_ND_089619	508	507	1	0	0	0
fullCP	Green	train	Ribo_ND_156966	472	471	1	0	0	0
fullCP	Green	train	Ribo_ND_391477	410	409	1	0	0	0
fullCP	Green	train	Ribo_ND_161999	554	553	1	0	0	0
fullCP	Green	train	Ribo_ND_024358	482	481	1	0	0	0
fullCP	Green	train	Ribo_ND_109190	413	412	1	0	0	0
fullCP	Green	train	Ribo_ND_132224	464	463	1	0	0	0
fullCP	Green	train	Ribo_ND_028071	413	412	1	0	0	0
fullCP	Green	train	Ribo_ND_064805	659	658	1	0	0	0
fullCP	Green	train	Ribo_ND_038050	435	434	1	0	0	0
fullCP	Green	train	Ribo_ND_172658	427	426	1	0	0	0
fullCP	Green	train	Ribo_ND_068953	463	462	1	0	0	0
fullCP	Green	train	Ribo_ND_289146	408	407	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010005851.1	424	423	1	0	0	0
fullCP	Green	train	Ribo_ND_030167	440	439	1	0	0	0
fullCP	Green	train	Ribo_ND_025550	419	418	1	0	0	0
fullCP	Green	train	Ribo_ND_335472	428	427	1	0	0	0
fullCP	Green	train	Ribo_ND_018962	394	393	1	0	0	0
fullCP	Green	train	Ribo_ND_150904	358	357	1	0	0	0
fullCP	Green	train	Ribo_ND_389708	451	450	1	0	0	0
fullCP	Green	train	Ribo_ND_017293	339	338	1	0	0	0
fullCP	Green	train	Ribo_ND_044149	422	421	1	0	0	0
fullCP	Green	train	Ribo_ND_030308	433	432	1	0	0	0
fullCP	Green	train	Ribo_ND_370430	420	419	1	0	0	0
fullCP	Green	train	Ribo_ND_299887	455	454	1	0	0	0
fullCP	Green	train	Ribo_ND_046858	497	496	1	0	0	0
fullCP	Green	train	Ribo_ND_156561	454	453	1	0	0	0
fullCP	Green	train	Ribo_ND_104580	481	480	1	0	0	0
fullCP	Green	train	Ribo_ND_124237	519	518	1	0	0	0
fullCP	Green	train	Ribo_ND_080221	452	451	1	0	0	0
fullCP	Green	train	Ribo_ND_166930	432	431	1	0	0	0
fullCP	Green	train	Ribo_ND_203176	486	485	1	0	0	0
fullCP	Green	train	Ribo_ND_030257	419	418	1	0	0	0
fullCP	Green	train	Ribo_ND_251215	455	454	1	0	0	0
fullCP	Green	train	Ribo_ND_081500	546	545	1	0	0	0
fullCP	Green	train	Ribo_ND_389529	419	418	1	0	0	0
fullCP	Green	train	Ribo_ND_163335	413	412	1	0	0	0
fullCP	Green	train	Ribo_ND_204147	443	442	1	0	0	0
fullCP	Green	train	Ribo_ND_249740	416	415	1	0	0	0
fullCP	Green	train	Ribo_ND_024984	477	476	1	0	0	0
fullCP	Green	train	Ribo_ND_025598	377	376	1	0	0	0
fullCP	Green	train	Ribo_ND_304663	417	416	1	0	0	0
fullCP	Green	train	Ribo_ND_391182	378	377	1	0	0	0
fullCP	Green	train	Ribo_ND_158705	448	447	1	0	0	0
fullCP	Green	train	Ribo_ND_113090	357	356	1	0	0	0
fullCP	Green	train	Ribo_ND_131051	479	478	1	0	0	0
fullCP	Green	train	Ribo_ND_189570	478	477	1	0	0	0
fullCP	Green	train	Ribo_ND_390249	435	434	1	0	0	0
fullCP	Green	train	Ribo_ND_044240	437	436	1	0	0	0
fullCP	Green	train	Ribo_ND_381174	425	424	1	0	0	0
fullCP	Green	train	Ribo_ND_056148	467	466	1	0	0	0
fullCP	Green	train	Ribo_ND_048689	303	302	1	0	0	0
fullCP	Green	train	Ribo_ND_064397	560	559	1	0	0	0
fullCP	Green	train	Ribo_ND_336310	599	598	1	0	0	0
fullCP	Green	train	Ribo_ND_175738	514	513	1	0	0	0
fullCP	Green	train	Ribo_ND_162268	436	435	1	0	0	0
fullCP	Green	train	Ribo_ND_108514	585	584	1	0	0	0
fullCP	Green	train	Ribo_ND_133060	432	431	1	0	0	0
fullCP	Green	train	Ribo_ND_025095	454	453	1	0	0	0
fullCP	Green	train	Ribo_ND_282731	424	423	1	0	0	0
fullCP	Green	train	Ribo_ND_363252	396	395	1	0	0	0
fullCP	Green	train	Ribo_ND_050395	436	435	1	0	0	0
fullCP	Green	train	Ribo_ND_103002	528	527	1	0	0	0
fullCP	Green	train	Ribo_ND_210470	414	413	1	0	0	0
fullCP	Green	train	Ribo_ND_361906	529	528	1	0	0	0
fullCP	Green	train	Ribo_ND_163206	688	687	1	0	0	0
fullCP	Green	train	Ribo_ND_025706	391	390	1	0	0	0
fullCP	Green	train	Ribo_ND_239309	438	437	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010001208.1	381	380	1	0	0	0
fullCP	Green	train	Ribo_ND_099810	440	439	1	0	0	0
fullCP	Green	train	Ribo_ND_347450	432	431	1	0	0	0
fullCP	Green	train	Ribo_ND_115273	410	409	1	0	0	0
fullCP	Green	train	Ribo_ND_198694	445	444	1	0	0	0
fullCP	Green	train	Ribo_ND_082839	431	430	1	0	0	0
fullCP	Green	train	Ribo_ND_289124	455	454	1	0	0	0
fullCP	Green	train	Ribo_ND_284825	474	473	1	0	0	0
fullCP	Green	train	Ribo_ND_210241	446	445	1	0	0	0
fullCP	Green	train	Ribo_ND_282720	486	485	1	0	0	0
fullCP	Green	train	Ribo_ND_043923	413	412	1	0	0	0
fullCP	Green	train	Ribo_ND_301024	419	418	1	0	0	0
fullCP	Green	train	Ribo_ND_370454	390	389	1	0	0	0
fullCP	Green	train	Ribo_ND_363905	417	416	1	0	0	0
fullCP	Green	train	Ribo_ND_089609	401	400	1	0	0	0
fullCP	Green	train	Ribo_tomREF_NC_022895	391	390	1	0	0	0
fullCP	Green	train	Ribo_ND_030238	393	392	1	0	0	0
fullCP	Green	train	Ribo_ND_387096	541	540	1	0	0	0
fullCP	Green	train	Ribo_Ga0127505_1039318	543	542	1	0	0	0
fullCP	Green	train	Ribo_ND_025679	490	489	1	0	0	0
fullCP	Green	train	Ribo_ND_057797	379	378	1	0	0	0
fullCP	Green	train	Ribo_ND_107279	478	477	1	0	0	0
fullCP	Green	train	Ribo_ND_067383	465	464	1	0	0	0
fullCP	Green	train	Ribo_ND_251250	438	437	1	0	0	0
fullCP	Green	train	Ribo_ND_205490	441	440	1	0	0	0
fullCP	Green	train	Ribo_ND_292467	420	419	1	0	0	0
fullCP	Green	train	Ribo_ND_164848	445	444	1	0	0	0
fullCP	Green	train	Ribo_ND_025475	397	396	1	0	0	0
fullCP	Green	train	Ribo_ND_048457	424	423	1	0	0	0
fullCP	Green	train	Ribo_ND_147067	433	432	1	0	0	0
fullCP	Green	train	Ribo_ND_306487	331	330	1	0	0	0
fullCP	Green	train	Ribo_ND_025326	377	376	1	0	0	0
fullCP	Green	train	Ribo_ND_163033	382	381	1	0	0	0
fullCP	Green	train	Ribo_tomREF_NC_001469	381	380	1	0	0	0
fullCP	Green	train	Ribo_ND_180510	423	422	1	0	0	0
fullCP	Green	train	Ribo_ND_366175	440	439	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010002777.1	425	424	1	0	0	0
fullCP	Green	train	Ribo_ND_094183	376	375	1	0	0	0
fullCP	Green	train	Ribo_ND_025587	407	406	1	0	0	0
fullCP	Green	train	Ribo_ND_290207	349	348	1	0	0	0
fullCP	Green	train	Ribo_ND_128048	413	412	1	0	0	0
fullCP	Green	train	Ribo_ND_166803	423	422	1	0	0	0
fullCP	Green	train	Ribo_ND_293220	454	453	1	0	0	0
fullCP	Green	train	Ribo_ND_037368	425	424	1	0	0	0
fullCP	Green	train	Ribo_tomREF_NC_020073	392	391	1	0	0	0
fullCP	Green	train	Ribo_ND_370416	442	441	1	0	0	0
fullCP	Green	train	Ribo_ND_099990	438	437	1	0	0	0
fullCP	Green	train	Ribo_ND_028526	523	522	1	0	0	0
fullCP	Green	train	Ribo_ND_236943	502	501	1	0	0	0
fullCP	Green	train	Ribo_tomREF_NC_030452	390	389	1	0	0	0
fullCP	Green	train	Ribo_ND_046330	457	456	1	0	0	0
fullCP	Green	train	Ribo_ND_387053	402	401	1	0	0	0
fullCP	Green	train	Ribo_ND_189456	527	526	1	0	0	0
fullCP	Green	train	Ribo_tombunoda_KF510030	451	450	1	0	0	0
fullCP	Green	train	Ribo_ND_045743	474	473	1	0	0	0
fullCP	Green	train	Ribo_ND_037080	462	461	1	0	0	0
fullCP	Green	train	Ribo_ND_028817	432	431	1	0	0	0
fullCP	Green	train	Ribo_ND_071273	461	460	1	0	0	0
fullCP	Green	train	Ribo_ND_329178	426	425	1	0	0	0
fullCP	Green	train	Ribo_ND_365513	431	430	1	0	0	0
fullCP	Green	train	Ribo_ND_170524	623	622	1	0	0	0
fullCP	Green	train	Ribo_ND_378986	412	411	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010001771.1	443	442	1	0	0	0
fullCP	Green	train	Ribo_ND_057539	312	311	1	0	0	0
fullCP	Green	train	Ribo_ND_327873	432	431	1	0	0	0
fullCP	Green	train	Ribo_ND_177413	430	429	1	0	0	0
fullCP	Green	train	Ribo_ND_030549	460	459	1	0	0	0
fullCP	Green	train	Ribo_ND_030242	406	405	1	0	0	0
fullCP	Green	train	Ribo_ND_258921	550	549	1	0	0	0
fullCP	Green	train	Ribo_ND_282003	324	323	1	0	0	0
fullCP	Green	train	Ribo_ND_339575	397	396	1	0	0	0
fullCP	Green	train	Ribo_ND_091979	442	441	1	0	0	0
fullCP	Green	train	Ribo_ND_146081	404	403	1	0	0	0
fullCP	Green	train	Ribo_ND_017768	302	301	1	0	0	0
fullCP	Green	train	Ribo_ND_166868	411	410	1	0	0	0
fullCP	Green	train	Ribo_ND_345505	412	411	1	0	0	0
fullCP	Green	train	Ribo_ND_249699	422	421	1	0	0	0
fullCP	Green	train	Ribo_ND_030228	430	429	1	0	0	0
fullCP	Green	train	Ribo_ND_029689	417	416	1	0	0	0
fullCP	Green	train	Ribo_ND_040244	470	469	1	0	0	0
fullCP	Green	train	Ribo_ND_024707	438	437	1	0	0	0
fullCP	Green	train	Ribo_ND_138880	426	425	1	0	0	0
fullCP	Green	train	Ribo_ND_090759	341	340	1	0	0	0
fullCP	Green	train	Ribo_ND_092976	418	417	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010002630.1	513	512	1	0	0	0
fullCP	Green	train	Ribo_ND_251191	428	427	1	0	0	0
fullCP	Green	train	Ribo_ND_249488	560	559	1	0	0	0
fullCP	Green	train	Ribo_ND_237007	494	493	1	0	0	0
fullCP	Green	train	Ribo_ND_340116	420	419	1	0	0	0
fullCP	Green	train	Ribo_ND_016517	345	344	1	0	0	0
fullCP	Green	train	Ribo_ND_284233	341	340	1	0	0	0
fullCP	Green	train	Ribo_tomREF_NC_001339	389	388	1	0	0	0
fullCP	Green	train	Ribo_ND_028934	467	466	1	0	0	0
fullCP	Green	train	Ribo_ND_108971	430	429	1	0	0	0
fullCP	Green	train	Ribo_ND_313196	510	509	1	0	0	0
fullCP	Green	train	Ribo_ND_304381	484	483	1	0	0	0
fullCP	Green	train	Ribo_ND_114758	521	520	1	0	0	0
fullCP	Green	train	Ribo_ND_025512	435	434	1	0	0	0
fullCP	Green	train	Ribo_ND_306376	311	310	1	0	0	0
fullCP	Green	train	Ribo_tomREF_NC_001600	352	351	1	0	0	0
fullCP	Green	train	Ribo_ND_095931	506	505	1	0	0	0
fullCP	Green	train	Ribo_ND_028859	418	417	1	0	0	0
fullCP	Green	train	Ribo_ND_160106	407	406	1	0	0	0
fullCP	Green	train	Ribo_ND_016811	345	344	1	0	0	0
fullCP	Green	train	Ribo_ND_132404	610	609	1	0	0	0
fullCP	Green	train	Ribo_ND_291015	354	353	1	0	0	0
fullCP	Green	train	Ribo_ND_239080	420	419	1	0	0	0
fullCP	Green	train	Ribo_ND_060734	441	440	1	0	0	0
fullCP	Green	train	Ribo_ND_215017	424	423	1	0	0	0
fullCP	Green	train	Ribo_ND_059851	501	500	1	0	0	0
fullCP	Green	train	Ribo_ND_015995	350	349	1	0	0	0
fullCP	Green	train	Ribo_ND_387173	421	420	1	0	0	0
fullCP	Green	train	Ribo_ND_030523	475	474	1	0	0	0
fullCP	Green	train	Ribo_ND_168815	390	389	1	0	0	0
fullCP	Green	train	Ribo_ND_032229	429	428	1	0	0	0
fullCP	Green	train	Ribo_ND_366118	433	432	1	0	0	0
fullCP	Green	train	Ribo_ND_284212	346	345	1	0	0	0
fullCP	Green	train	Ribo_ND_025549	382	381	1	0	0	0
fullCP	Green	train	Ribo_ND_064469	518	517	1	0	0	0
fullCP	Green	train	Ribo_ND_142318	587	586	1	0	0	0
fullCP	Green	train	Ribo_ND_198441	417	416	1	0	0	0
fullCP	Green	train	Ribo_ND_182537	430	429	1	0	0	0
fullCP	Green	train	Ribo_ND_105163	447	446	1	0	0	0
fullCP	Green	train	Ribo_ND_083005	430	429	1	0	0	0
fullCP	Green	train	Ribo_ND_308260	427	426	1	0	0	0
fullCP	Green	train	Ribo_ND_016202	339	338	1	0	0	0
fullCP	Green	train	Ribo_ND_086121	452	451	1	0	0	0
fullCP	Green	train	Ribo_ND_081696	433	432	1	0	0	0
fullCP	Green	train	Ribo_ND_028949	415	414	1	0	0	0
fullCP	Green	train	Ribo_ND_092703	547	546	1	0	0	0
fullCP	Green	train	Ribo_ND_099892	437	436	1	0	0	0
fullCP	Green	train	Ribo_ND_024704	512	511	1	0	0	0
fullCP	Green	train	Ribo_ND_306441	367	366	1	0	0	0
fullCP	Green	train	Ribo_ND_251225	452	451	1	0	0	0
fullCP	Green	train	Ribo_ND_345541	425	424	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010001460.1	379	378	1	0	0	0
fullCP	Green	train	Ribo_ND_028067	408	407	1	0	0	0
fullCP	Green	train	Ribo_Ga0184575_112371	431	430	1	0	0	0
fullCP	Green	train	Ribo_ND_134564	529	528	1	0	0	0
fullCP	Green	train	Ribo_ND_356789	410	409	1	0	0	0
fullCP	Green	train	Ribo_ND_240609	439	438	1	0	0	0
fullCP	Green	train	Ribo_ND_163049	399	398	1	0	0	0
fullCP	Green	train	Ribo_ND_112191	476	475	1	0	0	0
fullCP	Green	train	Ribo_ND_026347	410	409	1	0	0	0
fullCP	Green	train	Ribo_ND_052692	495	494	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010004812.1	474	473	1	0	0	0
fullCP	Green	train	Ribo_ND_060762	430	429	1	0	0	0
fullCP	Green	train	Ribo_ND_107292	403	402	1	0	0	0
fullCP	Green	train	Ribo_ND_187940	409	408	1	0	0	0
fullCP	Green	train	Ribo_ND_386299	356	355	1	0	0	0
fullCP	Green	train	Ribo_ND_106626	435	434	1	0	0	0
fullCP	Green	train	Ribo_ND_100095	479	478	1	0	0	0
fullCP	Green	train	Ribo_ND_025846	417	416	1	0	0	0
fullCP	Green	train	Ribo_ND_329481	426	425	1	0	0	0
fullCP	Green	train	Ribo_ND_379348	391	390	1	0	0	0
fullCP	Green	train	Ribo_ND_175194	426	425	1	0	0	0
fullCP	Green	train	Ribo_ND_112677	461	460	1	0	0	0
fullCP	Green	train	Ribo_ND_286546	585	584	1	0	0	0
fullCP	Green	train	Ribo_ND_112280	450	449	1	0	0	0
fullCP	Green	train	Ribo_ND_363036	396	395	1	0	0	0
fullCP	Green	train	Ribo_ND_155767	420	419	1	0	0	0
fullCP	Green	train	Ribo_ND_363503	438	437	1	0	0	0
fullCP	Green	train	Ribo_ND_029460	481	480	1	0	0	0
fullCP	Green	train	Ribo_JAAOEH010003866.1	522	521	1	0	0	0
fullCP	Green	train	Ribo_ND_321729	439	438	1	0	0	0
fullCP	Green	train	Ribo_ND_028733	368	367	1	0	0	0
fullCP	Green	train	Ribo_ND_188635	490	489	1	0	0	0
fullCP	Green	train	Ribo_ND_370446	521	520	1	0	0	0
fullCP	Green	train	Ribo_ND_239075	475	474	1	0	0	0
fullCP	Green	train	Ribo_ND_117960	408	407	1	0	0	0
fullCP	Green	train	Ribo_ND_249648	431	430	1	0	0	0
fullCP	Green	train	Ribo_ND_065538	380	379	1	0	0	0
